Code,"Mnemonic code","Finance Client Name","Distributor My Side","Distributor Your Side","Finance Warehouse","Finance Warehouse Code","Accounting organization(My Side)","Accounting organization(Your Side)",Creator,Remarks,Network,Off/On,"Cross - accounting organizations are allowed"
C111502666110000889,352026713,"352026713 - BKE - Van xai mobile","BKE - LH Dealer (Bokeo)","BKE - Van xai mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000890,352026712,"352026712 - BKE - TA Mobile Bokeo","BKE - LH Dealer (Bokeo)","BKE - TA Mobile Bokeo","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000891,352026711,"352026711 - BKE - SL Mobile","BKE - LH Dealer (Bokeo)","BKE - SL Mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000892,352026710,"352026710 - BKE - senphone","BKE - LH Dealer (Bokeo)","BKE - senphone","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000893,352026709,"352026709 - BKE - Mone Phone1","BKE - LH Dealer (Bokeo)","BKE - Mone Phone1","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000894,352026707,"352026707 - BKE - Lar Mobile","BKE - LH Dealer (Bokeo)","BKE - Lar Mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000895,352026706,"352026706 - BKE - Laowu Mobile","BKE - LH Dealer (Bokeo)","BKE - Laowu Mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000896,352026705,"352026705 - BKE - Lao fix phone","BKE - LH Dealer (Bokeo)","BKE - Lao fix phone","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000897,352026704,"352026704 - BKE - He Mobile1 HuyXaiy","BKE - LH Dealer (Bokeo)","BKE - He Mobile1 HuyXaiy","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000898,352026703,"352026703 - BKE - ComSan Smartphon","BKE - LH Dealer (Bokeo)","BKE - ComSan Smartphon","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000899,352026702,"352026702 - BKE - AQi Mobile","BKE - LH Dealer (Bokeo)","BKE - AQi Mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000900,352026699,"352026699 - ATP - Young mobile","ATP - ATA Dealer (Attappue)","ATP - Young mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000901,352026698,"352026698 - ATP - Yarng mobile","ATP - ATA Dealer (Attappue)","ATP - Yarng mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000902,352026696,"352026696 - ATP - Than mobile","ATP - ATA Dealer (Attappue)","ATP - Than mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000903,352026695,"352026695 - ATP - Phamdon Mobile","ATP - ATA Dealer (Attappue)","ATP - Phamdon Mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000904,352027341,"352027341 - VT1 - ZiVa mobile","WH - Stock OPPO (Mark)","VT1 - ZiVa mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000905,352027340,"352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)","VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000906,352027333,"352027333 - VT1 - W&W Advice","WH - Stock OPPO (Mark)","VT1 - W&W Advice","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000907,352027331,"352027331 - VT1 - Viva","WH - Stock OPPO (Mark)","VT1 - Viva","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000908,352026693,"352026693 - ATP - Lieng mobile","ATP - ATA Dealer (Attappue)","ATP - Lieng mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000909,352026692,"352026692 - ATP - Kheung Mobile","ATP - ATA Dealer (Attappue)","ATP - Kheung Mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000910,352026691,"352026691 - ATP - J com mobile","ATP - ATA Dealer (Attappue)","ATP - J com mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000911,352026689,"352026689 - ATP - Hong mobile","ATP - ATA Dealer (Attappue)","ATP - Hong mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000912,352026688,"352026688 - ATP - Hoi mobile","ATP - ATA Dealer (Attappue)","ATP - Hoi mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000913,352026687,"352026687 - ATP - Doan Mobile","ATP - ATA Dealer (Attappue)","ATP - Doan Mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000914,352026686,"352026686 - ATP - Dai mobile","ATP - ATA Dealer (Attappue)","ATP - Dai mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000915,352026685,"352026685 - ATP - Ayou mobile 1","ATP - ATA Dealer (Attappue)","ATP - Ayou mobile 1","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000916,352026683,"352026683 - ATP - Asun mobile","ATP - ATA Dealer (Attappue)","ATP - Asun mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000917,352027325,"352027325 - VT1 - Tun mobile","WH - Stock OPPO (Mark)","VT1 - Tun mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000918,352027314,"352027314 - VT1 - Ting1","WH - Stock OPPO (Mark)","VT1 - Ting1","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000919,352027311,"352027311 - VT1 - TG Dongpalan","WH - Stock OPPO (Mark)","VT1 - TG Dongpalan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000920,352027310,"352027310 - VT1 - Tata","WH - Stock OPPO (Mark)","VT1 - Tata","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000921,352027299,"352027299 - VT1 - SS computer1","WH - Stock OPPO (Mark)","VT1 - SS computer1","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000922,352027294,"352027294 - VT1 - SomSay","WH - Stock OPPO (Mark)","VT1 - SomSay","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000923,352027292,"352027292 - VT1 - Solo mobile Thanarlaeng","WH - Stock OPPO (Mark)","VT1 - Solo mobile Thanarlaeng","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000924,352027288,"352027288 - VT1 - Sengphachan Mobile","WH - Stock OPPO (Mark)","VT1 - Sengphachan Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000925,352027284,"352027284 - VT1 - Saiy mobile","WH - Stock OPPO (Mark)","VT1 - Saiy mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000926,352027283,"352027283 - VT1 - Sabaidee shop","WH - Stock OPPO (Mark)","VT1 - Sabaidee shop","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000927,352027273,"352027273 - VT1 - PJ","WH - Stock OPPO (Mark)","VT1 - PJ","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000928,352027262,"352027262 - VT1 - OP mobile Lardkhuay","WH - Stock OPPO (Mark)","VT1 - OP mobile Lardkhuay","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000929,352027255,"352027255 - VT1 - nangnoy","WH - Stock OPPO (Mark)","VT1 - nangnoy","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000930,352027252,"352027252 - VT1 - MP","WH - Stock OPPO (Mark)","VT1 - MP","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000931,352027249,"352027249 - VT1 - MK plus","WH - Stock OPPO (Mark)","VT1 - MK plus","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000932,352027242,"352027242 - VT1 - LTC( AEi )","WH - Stock OPPO (Mark)","VT1 - LTC( AEi )","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000933,352027241,"352027241 - VT1 - LT Nongchan","WH - Stock OPPO (Mark)","VT1 - LT Nongchan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000934,352027239,"352027239 - VT1 - LMG","WH - Stock OPPO (Mark)","VT1 - LMG","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000935,352027238,"352027238 - VT1 - LJH (Aping)","WH - Stock OPPO (Mark)","VT1 - LJH (Aping)","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000936,352027236,"352027236 - VT1 - Lida","WH - Stock OPPO (Mark)","VT1 - Lida","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000937,352027235,"352027235 - VT1 - LCC1 Dongpalan","WH - Stock OPPO (Mark)","VT1 - LCC1 Dongpalan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000938,352027234,"352027234 - VT1 - LB","WH - Stock OPPO (Mark)","VT1 - LB","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000939,352027233,"352027233 - VT1 - Laozan","WH - Stock OPPO (Mark)","VT1 - Laozan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000940,352027231,"352027231 - VT1 - Lao Er","WH - Stock OPPO (Mark)","VT1 - Lao Er","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000941,352027223,"352027223 - VT1 - khun mobile Phonepapao","WH - Stock OPPO (Mark)","VT1 - khun mobile Phonepapao","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000942,352027016,"352027016 - VT1 - JomJai","WH - Stock OPPO (Mark)","VT1 - JomJai","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000943,352027219,"352027219 - VT1 - JJ-MB","WH - Stock OPPO (Mark)","VT1 - JJ-MB","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000944,352027218,"352027218 - VT1 - IT City","WH - Stock OPPO (Mark)","VT1 - IT City","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000945,352027214,"352027214 - VT1 - icare","WH - Stock OPPO (Mark)","VT1 - icare","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000946,352027212,"352027212 - VT1 - HuiHui modile1 Nongphasy","WH - Stock OPPO (Mark)","VT1 - HuiHui modile1 Nongphasy","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000947,352027209,"352027209 - VT1 - Hern Far mobile Paknguem","WH - Stock OPPO (Mark)","VT1 - Hern Far mobile Paknguem","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000948,352027207,"352027207 - VT1 - GF mobile","WH - Stock OPPO (Mark)","VT1 - GF mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000949,352027204,"352027204 - VT1 - Folder shop","WH - Stock OPPO (Mark)","VT1 - Folder shop","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000950,352027197,"352027197 - VT1 - DDE Dongdok","WH - Stock OPPO (Mark)","VT1 - DDE Dongdok","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000951,352027192,"352027192 - VT1 - CL Saphanthong","WH - Stock OPPO (Mark)","VT1 - CL Saphanthong","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000952,352027191,"352027191 - VT1 - Call me1 Phonesynuan","WH - Stock OPPO (Mark)","VT1 - Call me1 Phonesynuan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000953,352027190,"352027190 - VT1 - BTL Saphanthong","WH - Stock OPPO (Mark)","VT1 - BTL Saphanthong","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000954,352027186,"352027186 - VT1 - Bounheng","WH - Stock OPPO (Mark)","VT1 - Bounheng","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000955,352027185,"352027185 - VT1 - BL mobile Vutchan","WH - Stock OPPO (Mark)","VT1 - BL mobile Vutchan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000956,352027179,"352027179 - VT1 - A-Yan Mobile1 Dongdok","WH - Stock OPPO (Mark)","VT1 - A-Yan Mobile1 Dongdok","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000957,352027174,"352027174 - VT1 - ATL1 Nongchan","WH - Stock OPPO (Mark)","VT1 - ATL1 Nongchan","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000958,352027173,"352027173 - VT1 - AS1 Suanmone","WH - Stock OPPO (Mark)","VT1 - AS1 Suanmone","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000959,352027168,"352027168 - VT1 - Alee saisavang","WH - Stock OPPO (Mark)","VT1 - Alee saisavang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000960,352027166,"352027166 - VT1 - AJia Mobile","WH - Stock OPPO (Mark)","VT1 - AJia Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000961,352027161,"352027161 - VT1 - A Zong Saisavang","WH - Stock OPPO (Mark)","VT1 - A Zong Saisavang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000962,352027157,"352027157 - VT1 - A Yang Xaysavarng","WH - Stock OPPO (Mark)","VT1 - A Yang Xaysavarng","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000963,352027156,"352027156 - VT1 - A Wei Phonetong 150","WH - Stock OPPO (Mark)","VT1 - A Wei Phonetong 150","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000964,352027154,"352027154 - VT1 - A Tang Mobile Sykhay","WH - Stock OPPO (Mark)","VT1 - A Tang Mobile Sykhay","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000965,352027152,"352027152 - VT1 - a sue","WH - Stock OPPO (Mark)","VT1 - a sue","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000966,352027151,"352027151 - VT1 - A Siew","WH - Stock OPPO (Mark)","VT1 - A Siew","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000967,352027140,"352027140 - VT1 - A Liang Phorntong 150","WH - Stock OPPO (Mark)","VT1 - A Liang Phorntong 150","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000968,352027135,"352027135 - VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)","VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000969,352027134,"352027134 - VT1 - A Hui VT","WH - Stock OPPO (Mark)","VT1 - A Hui VT","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000970,352027132,"352027132 - VT1 - A Hao Sykhay","WH - Stock OPPO (Mark)","VT1 - A Hao Sykhay","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000971,352027129,"352027129 - VT1 - A Fong mobile","WH - Stock OPPO (Mark)","VT1 - A Fong mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000972,352027124,"352027124 - VT1 - A Bi Nakham","WH - Stock OPPO (Mark)","VT1 - A Bi Nakham","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000973,352027123,"352027123 - VT1 - 9999 mobile","WH - Stock OPPO (Mark)","VT1 - 9999 mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000974,352027122,"352027122 - VT1 - 63 Mobile","WH - Stock OPPO (Mark)","VT1 - 63 Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000975,352027521,"352027521 - Catty Laos Virtual","WH - Stock OPPO (Mark)","Catty Laos Virtual","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000979,352032529,"352032529 - VT1 - Xin hao","WH - Stock OPPO (Mark)","VT1 - Xin hao","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000980,352032530,"352032530 - LNT - ALong mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - ALong mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C11150266611000032,352032534,"352032534  - VT1 - MK shop","WH - Stock OPPO (Mark)","VT1 - MK shop","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,,"All Network",ON,No
C11150266611000033,352027531,"352027531 - After-sales replacement shop","WH - Stock After Sale (Afeng)","After-sales replacement shop","Stock After Sale",S11150266611000027,"Stock After Sale ORG",,Admin,,"All Network",ON,No
C11150266611000034,352032532,"352032532 - VT1 - Happy Mobile","WH - Stock OPPO (Mark)","VT1 - Happy Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,,"All Network",ON,No
C11150266611000035,352032542,"352032542 - BLX - Eamma","KAM - Awen Dealer (Thakhaek)","BLX - Eamma","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,,-,ON,No
C11150266611000036,352032546,"352032546 - LNT - VKT Mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - VKT Mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,,"All Network",ON,No
C11150266611000037,352032541,"352032541 - LNT - Hongda mobile3","LNT - Ayao Dealer (Loungnamtha)","LNT - Hongda mobile3","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,,"All Network",ON,No
