No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
768,IN670624-00059,DO670828-00010,868800072992799,"SEK - Vankham mobile","SEK - Pakse mobile5","352031510 - SEK - Vankham mobile","352027007 - SEK - Pakse mobile5","Kerry-ST (Sekong)","N1535 Approval No.：202408281144000235620",Admin,"2024-08-28 11:08:08"
769,IN670805-00104,DO670828-00011,868973072644114,"CPS - Pakse mobile7","CPS - Jk mobile3 Agent Store","352026968 - CPS - Pakse mobile7","352026952 - CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)","N2034 Approval No.：202408281410000477826",Admin,"2024-08-28 14:08:35"
770,IN670728-00082,DO670828-00012,868800076946874,"XKH - Aliu mobile (WD)","XKH - Ahua Mobile1 Agent Shop","352032145 - XKH - Aliu mobile (WD)","352027024 - XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)","N2545 Approval No.：202408281318000292165",Admin,"2024-08-28 14:08:29"
771,IN670826-00007,DO670828-00013,865073068981316,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
772,IN670826-00007,DO670828-00014,865073068981530,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
773,IN670826-00007,DO670828-00015,865073068985457,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
774,IN670826-00007,DO670828-00016,865073068981357,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
775,IN670826-00007,DO670828-00017,865073068983734,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
776,IN670826-00007,DO670828-00018,865073068986174,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
777,IN670826-00007,DO670828-00019,865073068981373,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
778,IN670826-00007,DO670828-00020,865073068984310,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
779,IN670826-00007,DO670828-00021,865073068986950,"LPB - Akuang","LPB - Lao mobile1 ຫຼວງພະບາງ","352026857 - LPB - Akuang","352026679 - LPB - Lao mobile1","Kerry-QZ (Loungprabang)","N0231 Approval No.：202408281427000254362",Admin,"2024-08-28 14:08:49"
780,IN670803-00034,DO670828-00022,862287067704957,"CPS - A Guo MB Soukhumma","CPS - Pakse mobile7","352026929 - CPS - A Guo MB Soukhumma","352026968 - CPS - Pakse mobile7","Kerry-JK (Pakse)","N2810 Approval No.：202408281440000169184",Admin,"2024-08-28 14:08:59"
781,IN670803-00034,DO670828-00023,862287067834218,"CPS - A Guo MB Soukhumma","CPS - Pakse mobile7","352026929 - CPS - A Guo MB Soukhumma","352026968 - CPS - Pakse mobile7","Kerry-JK (Pakse)","N2810 Approval No.：202408281440000169184",Admin,"2024-08-28 14:08:59"
782,,DO670828-00024,862780063299279,"SLV - Abo mobile1 Agent Store","SLV - JM mobile","352027347 - SLV - Abo mobile1 Agent Shop","352027358 - SLV - JM mobile","Kerry-ABO (Salavan)","N2591 Approval No.：202408281543000184043",Admin,"2024-08-28 15:08:55"
783,IN670605-00016,DO670828-00025,866227061621993,"CPS - Pakse mobile7","CPS - Meo mobile1","352026968 - CPS - Pakse mobile7","352026965 - CPS - Meo mobile1","Kerry-JK (Pakse)","N2034 Approval No.：202408281533000595140",Admin,"2024-08-28 15:08:11"
784,IN670605-00016,DO670828-00026,866654064657056,"CPS - Pakse mobile7","CPS - Meo mobile1","352026968 - CPS - Pakse mobile7","352026965 - CPS - Meo mobile1","Kerry-JK (Pakse)","N2034 Approval No.：202408281533000595140",Admin,"2024-08-28 15:08:11"
785,IN670808-00066,DO670828-00027,862287067892893,"SVK - Lao AC Telecom3","SVK - INEW Savan1 Agent Store","352032176 - SVK - Lao AC Telecom3","352027416 - SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)","N518 Approval No.：202408281526000479347",Admin,"2024-08-28 15:08:11"
786,IN670808-00066,DO670828-00028,862287067899278,"SVK - Lao AC Telecom3","SVK - INEW Savan1 Agent Store","352032176 - SVK - Lao AC Telecom3","352027416 - SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)","N518 Approval No.：202408281526000479347",Admin,"2024-08-28 15:08:11"
787,IN670803-00034,DO670828-00029,862287067832550,"CPS - SP Mobile","CPS - Pakse mobile7","352030194 - CPS - SP Mobile","352026968 - CPS - Pakse mobile7","Kerry-JK (Pakse)","N2810 Approval No.：202408281554000082460",Admin,"2024-08-28 15:08:56"
788,IN670803-00034,DO670828-00030,862287067832592,"CPS - SP Mobile","CPS - Pakse mobile7","352030194 - CPS - SP Mobile","352026968 - CPS - Pakse mobile7","Kerry-JK (Pakse)","N2810 Approval No.：202408281554000082460",Admin,"2024-08-28 15:08:56"
789,IN670614-00001,DO670828-00031,866227060273150,"ATP - Than mobile","ATP - Dai mobile1","352026696 - ATP - Than mobile","352026686 - ATP - Dai mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202408281619000224485",Admin,"2024-08-28 15:08:50"
790,IN670822-00022,DO670828-00032,868800077533895,"CPS - JL mobile","CPS - PT mobile2 ຈຳປາສັກ","352026953 - CPS - Jk mobile4 Sanamxai","352026970 - CPS - PT mobile2","Kerry-JK (Pakse)","N2606 Approval No.：202408281614000528083",Admin,"2024-08-28 16:08:23"
791,IN670807-00055,DO670828-00033,868800073973970,"CPS - PT mobile ຫ້ວຍກອງ","CPS - Jk mobile3 Agent Store","352026970 - CPS - PT mobile2","352026952 - CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)","N2606 Approval No.：202408281611000212930",Admin,"2024-08-28 16:08:56"
792,,DO670828-00034,862780063674257,"CPS - Pakse mobile8","CPS - J com1 ຈຳປາສັກ","352026968 - CPS - Pakse mobile7","352026951 - CPS - J com","Kerry-JK (Pakse)","N2606 Approval No.：202408281607000311894",Admin,"2024-08-28 16:08:45"
793,IN670819-00085,DO670828-00035,862287067899690,"SLV - pakse mobile4","SLV - K mobile KhongNaKhone","352027370 - SLV - pakse mobile4","352027359 - SLV - K mobile KhongNaKhone","Kerry-ABO (Salavan)","N2591 Approval No.：202408281600000549987",Admin,"2024-08-28 16:08:39"
794,IN670815-00031,DO670828-00036,865073068867176,"VT1 - PJ","VT1 - L&A mobile","352027273 - VT1 - PJ","352032471 - VT1 - L&A mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-28 16:08:03"
795,IN670722-00098,DO670828-00037,865073061075512,"VT1 - PJ","VT1 - OP mobile ລາດຄວາຍ","352027273 - VT1 - PJ","352027262 - VT1 - OP mobile Lardkhuay","WH - Stock OPPO (Mark)",,M20180315,"2024-08-28 16:08:35"
796,IN670710-00059,DO670828-00038,866227062291853,"VT1 - A Sue km63","VT1 - A Yang Mobile Xaisavang","352027152 - VT1 - a sue","352027157 - VT1 - A Yang Xaysavarng","WH - Stock OPPO (Mark)",,M20180315,"2024-08-28 16:08:08"
797,IN670624-00052,DO670828-00039,862774061688534,"VT3 - 123 mobile","VT3 - 123 mobile","352027121 - VT3 - 123 mobile","352027121 - VT3 - 123 mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-28 16:08:34"
798,IN670624-00052,DO670828-00040,868800072602737,"VT3 - 123 mobile","VT3 - 123 mobile","352027121 - VT3 - 123 mobile","352027121 - VT3 - 123 mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-28 16:08:34"
799,IN670522-00134,DO670828-00041,866654064138719,"VT3 - phanphon","VT3 - doungnoy mobile ວັງວຽງ","352027270 - VT3 - phanphon","352027202 - VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",,M20180315,"2024-08-28 16:08:13"
800,IN670522-00134,DO670828-00042,866654064140434,"VT3 - phanphon","VT3 - doungnoy mobile ວັງວຽງ","352027270 - VT3 - phanphon","352027202 - VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",,M20180315,"2024-08-28 16:08:13"
801,IN670522-00134,DO670828-00043,866654064039735,"VT3 - phanphon","VT3 - doungnoy mobile ວັງວຽງ","352027270 - VT3 - phanphon","352027202 - VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",,M20180315,"2024-08-28 16:08:13"
802,IN670615-00004,DO670828-00044,866155063847334,"VT1 - MK shop","VT1 - pkp","352032534 - VT1 - MK shop","352027275 - VT1 - pkp","WH - Stock OPPO (Mark)",,M20180315,"2024-08-28 17:08:41"
803,IN670615-00004,DO670828-00045,862287067836718,"VT1 - MK shop","VT1 - Happy Mobile","352032534 - VT1 - MK shop","352032532 - VT1 - Happy Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-28 17:08:41"
804,IN670615-00004,DO670828-00046,868800071099331,"VT1 - MK shop","VT1 - A Tang Mobile ສີໄຄ","352032534 - VT1 - MK shop","352027154 - VT1 - A Tang Mobile Sykhay","WH - Stock OPPO (Mark)",,M20180315,"2024-08-28 17:08:41"
805,IN670821-00004,DO670828-00047,865073068893073,"BKE - TA Mobile ບໍ່ເເກ້ວ","BKE - Sak mobile","352026712 - BKE - TA Mobile Bokeo","352032027 - BKE - Sak mobile","Kerry-LH (Bokeo)","N2646 Approval No.：202408281749000413315",Admin,"2024-08-28 17:08:09"
806,IN670826-00028,DO670829-00001,868800078586355,"XYB - SP mobile","XYB - SP Computer","352027109 - XYB - SP mobile","352027108 - XYB - SP Computer","Kerry-Siam (Xaiyabouli)","N0164 Approval No.：202408281836000156407",Admin,"2024-08-29 09:08:59"
807,,DO670829-00002,860306074477613,"XYB - Suly mobile","XYB - Ting mobile","352027111 - XYB - suly mobile","352027117 - XYB - Ting mobile","Kerry-Siam (Xaiyabouli)","N0164 Approval No.：202408281838000261689",Admin,"2024-08-29 09:08:26"
808,IN670504-00035,DO670829-00003,863671064091618,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
809,IN670504-00035,DO670829-00004,866227060399096,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
810,IN670504-00035,DO670829-00005,863671065019899,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
811,IN670504-00035,DO670829-00006,863671065019931,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
812,IN670504-00035,DO670829-00007,866227062375854,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
813,IN670504-00035,DO670829-00008,863671065019816,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
814,IN670504-00035,DO670829-00009,863671065021218,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
815,IN670504-00035,DO670829-00010,867528073173330,"LNT - SP mobile","LNT - Xiangkok mobile","352032221 - LNT - SP mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202408282256000460262",Admin,"2024-08-29 09:08:07"
816,IN670624-00052,DO670829-00011,862774061688534,"VT3 - phanphon","VT3 - 123 mobile","352027270 - VT3 - phanphon","352027121 - VT3 - 123 mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 10:08:48"
817,IN670624-00052,DO670829-00012,868800072602737,"VT3 - phanphon","VT3 - 123 mobile","352027270 - VT3 - phanphon","352027121 - VT3 - 123 mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 10:08:48"
818,IN670814-00005,DO670829-00013,866227061782092,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile4","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202408291114000288170",Admin,"2024-08-29 11:08:42"
819,IN670814-00005,DO670829-00014,866227061712453,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile5","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202408291114000288170",Admin,"2024-08-29 11:08:42"
820,IN670802-00019,DO670829-00015,868800075294334,"VT1 - QQ Mobile","VT1 - TK Mobile","352032543 - VT1 - QQ Mobile","352031490 - VT1 - TK Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 11:08:45"
821,IN670827-00005,DO670829-00016,868800072767696,"LNT - Sy mobile1 ຫຼວງນ້ຳທາ","LNT - GG mobile","352026848 - LNT - Sy mobile1","352026843 - LNT - GG mobile","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202408291144000555763",Admin,"2024-08-29 11:08:29"
822,IN670827-00005,DO670829-00017,868800072767712,"LNT - Sy mobile1 ຫຼວງນ້ຳທາ","LNT - GG mobile","352026848 - LNT - Sy mobile1","352026843 - LNT - GG mobile","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202408291144000555763",Admin,"2024-08-29 11:08:29"
823,IN670706-00030,DO670829-00018,866227060397959,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile2","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202408291205000218880",Admin,"2024-08-29 11:08:23"
824,IN670706-00030,DO670829-00019,866227060398338,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile2","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202408291205000218880",Admin,"2024-08-29 11:08:23"
825,IN670706-00030,DO670829-00020,866227061752137,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile5","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202408291205000218880",Admin,"2024-08-29 11:08:23"
826,,DO670829-00021,866155066421970,"VT3 - phanphon","VT3 - doungnoy mobile ວັງວຽງ","352027270 - VT3 - phanphon","352027202 - VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 14:08:01"
827,,DO670829-00022,866155066387130,"VT3 - phanphon","VT3 - doungnoy mobile ວັງວຽງ","352027270 - VT3 - phanphon","352027202 - VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 14:08:01"
828,,DO670829-00023,866155066420675,"VT3 - phanphon","VT3 - doungnoy mobile ວັງວຽງ","352027270 - VT3 - phanphon","352027202 - VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 14:08:01"
829,,DO670829-00024,867003064625656,"VT1 - QQ Mobile","VT1 - TK Mobile","352032543 - VT1 - QQ Mobile","352031490 - VT1 - TK Mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 14:08:48"
830,,DO670829-00025,862774061678634,"VT1 - Aliang ZungJiang","VT1 - Aliang ZungJiang","352032548 - VT1 - Aliang ZungJiang","352027016 - VT1 - JomJai","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 14:08:23"
831,IN670805-00062,DO670829-00026,866654065014851,"VT3 - DP Computer","VT3 - TM Center Service","352027203 - VT3 - DP Computer","352027322 - VT3 - TM Center Service","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 14:08:47"
832,IN670722-00102,DO670829-00027,862287067430850,"VT3 - A Lui Mobile3 ເມືອງເຟືອງ","VT3 - Win Samsung2 Agent Store","352027143 - VT3 - A Lui Mobile1 Km 52","352027334 - VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 14:08:17"
833,IN670722-00102,DO670829-00028,862287067431155,"VT3 - A Lui Mobile3 ເມືອງເຟືອງ","VT3 - Win Samsung2 Agent Store","352027143 - VT3 - A Lui Mobile1 Km 52","352027334 - VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)",,M20180315,"2024-08-29 14:08:17"
834,IN670809-00038,DO670829-00029,862287067663013,"VT1 - PJ","VT1 - L&A mobile","352027273 - VT1 - PJ","352032471 - VT1 - L&A mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 15:08:51"
835,IN670809-00038,DO670829-00030,865073069185453,"VT1 - PJ","VT1 - L&A mobile","352027273 - VT1 - PJ","352032471 - VT1 - L&A mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 15:08:51"
836,IN670611-00041,DO670829-00031,865073068877019,"VT1 - PJ","VT1 - A Fong mobile","352027273 - VT1 - PJ","352027129 - VT1 - A Fong mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 15:08:11"
837,IN670611-00041,DO670829-00032,862774061950694,"VT1 - PJ","VT1 - A Fong mobile","352027273 - VT1 - PJ","352027129 - VT1 - A Fong mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-08-29 15:08:11"
838,IN670708-00056,DO670830-00001,866654065144195,"VT1 - W and W Advice","VT1 - Tata","352027333 - VT1 - W&W Advice","352027310 - VT1 - Tata","WH - Stock OPPO (Mark)",,M20180315,"2024-08-30 09:08:29"
839,IN670701-00007,DO670830-00002,863671069074353,"VT1 - W and W Advice","VT1 - BTL ສະພານທອງ","352027333 - VT1 - W&W Advice","352027190 - VT1 - BTL Saphanthong","WH - Stock OPPO (Mark)",,M20180315,"2024-08-30 09:08:03"
840,IN670817-00003,DO670830-00003,867650075283931,"VT1 - ZiVa mobile","VT1 - icare","352027341 - VT1 - ZiVa mobile","352027214 - VT1 - icare","WH - Stock OPPO (Mark)",,M20180315,"2024-08-30 11:08:17"
841,IN670531-00048,DO670830-00004,863671064963733,"VT2 - T Shop mobile","VT2 - Mai mobile ໂພນໂຮງ","352027306 - VT2 - T Shop mobile","352027246 - VT2 - Mai mobilePhonehong","Kerry-INEW (Vientiane)",,M20180315,"2024-08-30 11:08:38"
842,IN670531-00048,DO670830-00005,863671064934072,"VT2 - T Shop mobile","VT2 - Mai mobile ໂພນໂຮງ","352027306 - VT2 - T Shop mobile","352027246 - VT2 - Mai mobilePhonehong","Kerry-INEW (Vientiane)",,M20180315,"2024-08-30 11:08:38"
843,IN670531-00048,DO670830-00006,862774061955735,"VT2 - T Shop mobile","VT2 - Mai mobile ໂພນໂຮງ","352027306 - VT2 - T Shop mobile","352027246 - VT2 - Mai mobilePhonehong","Kerry-INEW (Vientiane)",,M20180315,"2024-08-30 11:08:38"
844,IN670531-00048,DO670830-00007,867993076599859,"VT2 - T Shop mobile","VT2 - Mai mobile ໂພນໂຮງ","352027306 - VT2 - T Shop mobile","352027246 - VT2 - Mai mobilePhonehong","Kerry-INEW (Vientiane)",,M20180315,"2024-08-30 11:08:38"
845,IN670801-00109,DO670830-00008,866227062090511,"VT3 - No Mobile","VT3 - La Mobile","352027258 - VT3 - No Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-30 11:08:34"
846,IN670801-00109,DO670830-00009,866227061195410,"VT3 - No Mobile","VT3 - No Mobile","352027258 - VT3 - No Mobile","352027258 - VT3 - No Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-30 11:08:34"
847,IN670801-00109,DO670830-00010,866227062090370,"VT3 - No Mobile","VT3 - La Mobile","352027258 - VT3 - No Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-08-30 11:08:34"
848,IN670823-00125,DO670830-00011,866227060395755,"VT2 - inter telecom","VT2 - Kaiamphone Computer2","352027217 - VT2 - inter telecom","352027019 - VT2 - Kaiamphone Computer2","Kerry-INEW (Vientiane)",,M20180315,"2024-08-30 11:08:45"
849,IN670823-00125,DO670830-00012,866227061717270,"VT2 - inter telecom","VT2 - Kaiamphone Computer2","352027217 - VT2 - inter telecom","352027019 - VT2 - Kaiamphone Computer2","Kerry-INEW (Vientiane)",,M20180315,"2024-08-30 11:08:45"
